indicador;municipio;ano;resultado
16.1.2.2.3.2.2;2404705;0;0
2.4.3.1.3.2.4;2404705;2010;340
2.4.3.1.3.2.5;2404705;2010;777
3.2.1.1;2404705;2010;97.6
20.4.1.3;2404705;2010;12
1;2404705;2013;12.66
3.4.1;2404705;2015;None
3.4.2;2404705;2015;None
3.4.3;2404705;2015;None
3.2.1;2404705;2015;10
3.2.2;2404705;2015;3
3.2.3;2404705;2015;0
3.3.1;2404705;2015;0
3.3.2;2404705;2015;3
3.3.3;2404705;2015;1
19.1.2.1.1.1;2404705;2010;0.7
19.1.2.1.1.2;2404705;2010;15.3
19.1.2.2.1.1;2404705;2010;0.3
19.1.2.2.1.2;2404705;2010;14.1
19.1.2.3.1.1;2404705;2010;99.1
19.1.2.3.1.2;2404705;2010;70.5
17.1.2.3.1;2404705;2010;3215
17.1.2.3.2;2404705;2010;50
16.1.2.2.1.2.1;2404804;0;0
16.1.2.2.1.2.2;2404804;0;0
16.1.2.2.2.2.1;2404804;0;0
16.1.2.2.2.2.2;2404804;0;0
16.1.2.2.3.2.1;2404804;0;0
16.1.2.2.3.2.2;2404804;0;0
2.4.3.1.3.2.4;2404804;2010;33
2.4.3.1.3.2.5;2404804;2010;94
3.2.1.1;2404804;2010;98.1
20.4.1.3;2404804;2010;5
1;2404804;2013;40
3.4.1;2404804;2015;None
3.4.2;2404804;2015;None
3.4.3;2404804;2015;None
3.2.1;2404804;2015;1
3.2.2;2404804;2015;1
3.2.3;2404804;2015;99999999999996
3.3.1;2404804;2015;0
3.3.2;2404804;2015;1
3.3.3;2404804;2015;99999999999996
19.1.2.1.1.1;2404804;2010;2.1
19.1.2.1.1.2;2404804;2010;-
19.1.2.2.1.1;2404804;2010;-
19.1.2.2.1.2;2404804;2010;91.2
19.1.2.3.1.1;2404804;2010;97.9
19.1.2.3.1.2;2404804;2010;8.8
17.1.2.3.1;2404804;2010;502
17.1.2.3.2;2404804;2010;10
16.1.2.2.1.2.1;2404853;0;0
16.1.2.2.1.2.2;2404853;0;0
16.1.2.2.2.2.1;2404853;0;0
16.1.2.2.2.2.2;2404853;0;0
16.1.2.2.3.2.1;2404853;0;0
16.1.2.2.3.2.2;2404853;0;0
2.4.3.1.3.2.4;2404853;2010;187
2.4.3.1.3.2.5;2404853;2010;646
3.2.1.1;2404853;2010;98
20.4.1.3;2404853;2010;2
1;2404853;2013;8.33
3.4.1;2404853;2015;None
3.4.2;2404853;2015;None
3.4.3;2404853;2015;None
3.2.1;2404853;2015;5
3.2.2;2404853;2015;1
3.2.3;2404853;2015;99999999999996
3.3.1;2404853;2015;0
3.3.2;2404853;2015;1
3.3.3;2404853;2015;99999999999996
19.1.2.1.1.1;2404853;2010;14.7
19.1.2.1.1.2;2404853;2010;16.8
19.1.2.2.1.1;2404853;2010;1.4
19.1.2.2.1.2;2404853;2010;33.0
19.1.2.3.1.1;2404853;2010;83.9
19.1.2.3.1.2;2404853;2010;50.2
17.1.2.3.1;2404853;2010;1548
17.1.2.3.2;2404853;2010;4
16.1.2.2.1.2.1;2404903;0;0
16.1.2.2.1.2.2;2404903;0;0
16.1.2.2.2.2.1;2404903;0;0
16.1.2.2.2.2.2;2404903;0;0
16.1.2.2.3.2.1;2404903;0;0
16.1.2.2.3.2.2;2404903;0;0
2.4.3.1.3.2.4;2404903;2010;75
2.4.3.1.3.2.5;2404903;2010;194
3.2.1.1;2404903;2010;98.4
20.4.1.3;2404903;2010;4
1;2404903;2013;15.63
3.4.1;2404903;2015;None
3.4.2;2404903;2015;None
3.4.3;2404903;2015;None
3.2.1;2404903;2015;3
3.2.2;2404903;2015;2
3.2.3;2404903;2015;99999999999996
3.3.1;2404903;2015;0
3.3.2;2404903;2015;1
3.3.3;2404903;2015;99999999999996
19.1.2.1.1.1;2404903;2010;2.3
19.1.2.1.1.2;2404903;2010;-
19.1.2.2.1.1;2404903;2010;0.6
19.1.2.2.1.2;2404903;2010;47.1
19.1.2.3.1.1;2404903;2010;97.2
19.1.2.3.1.2;2404903;2010;52.9
17.1.2.3.1;2404903;2010;1341
17.1.2.3.2;2404903;2010;15
16.1.2.2.1.2.1;2405009;0;0
16.1.2.2.1.2.2;2405009;0;0
16.1.2.2.2.2.1;2405009;0;0
16.1.2.2.2.2.2;2405009;0;0
16.1.2.2.3.2.1;2405009;0;0
16.1.2.2.3.2.2;2405009;0;0
2.4.3.1.3.2.4;2405009;2010;160
2.4.3.1.3.2.5;2405009;2010;640
3.2.1.1;2405009;2010;98.6
20.4.1.3;2405009;2010;10
1;2405009;2013;45.87
3.4.1;2405009;2015;None
3.4.2;2405009;2015;None
3.4.3;2405009;2015;None
3.2.1;2405009;2015;6
3.2.2;2405009;2015;2
3.2.3;2405009;2015;99999999999996
3.3.1;2405009;2015;0
3.3.2;2405009;2015;1
3.3.3;2405009;2015;99999999999996
19.1.2.1.1.1;2405009;2010;0.7
19.1.2.1.1.2;2405009;2010;-
19.1.2.2.1.1;2405009;2010;2.4
19.1.2.2.1.2;2405009;2010;64.5
19.1.2.3.1.1;2405009;2010;97.0
19.1.2.3.1.2;2405009;2010;35.5
17.1.2.3.1;2405009;2010;1738
17.1.2.3.2;2405009;2010;8
16.1.2.2.1.2.1;2405108;0;0
16.1.2.2.1.2.2;2405108;0;0
16.1.2.2.2.2.1;2405108;0;0
16.1.2.2.2.2.2;2405108;0;0
16.1.2.2.3.2.1;2405108;0;0
16.1.2.2.3.2.2;2405108;0;0
2.4.3.1.3.2.4;2405108;2010;157
2.4.3.1.3.2.5;2405108;2010;280
3.2.1.1;2405108;2010;98.3
20.4.1.3;2405108;2010;5
1;2405108;2013;27.78
3.4.1;2405108;2015;None
3.4.2;2405108;2015;None
3.4.3;2405108;2015;None
3.2.1;2405108;2015;9
3.2.2;2405108;2015;2
3.2.3;2405108;2015;99999999999996
3.3.1;2405108;2015;0
3.3.2;2405108;2015;1
3.3.3;2405108;2015;99999999999996
19.1.2.1.1.1;2405108;2010;22.6
19.1.2.1.1.2;2405108;2010;-
19.1.2.2.1.1;2405108;2010;-
19.1.2.2.1.2;2405108;2010;32.1
19.1.2.3.1.1;2405108;2010;77.4
19.1.2.3.1.2;2405108;2010;67.9
17.1.2.3.1;2405108;2010;1481
17.1.2.3.2;2405108;2010;99999999999992
16.1.2.2.1.2.1;2405207;0;0
16.1.2.2.1.2.2;2405207;0;0
16.1.2.2.2.2.1;2405207;0;0
16.1.2.2.2.2.2;2405207;0;0
16.1.2.2.3.2.1;2405207;0;0
16.1.2.2.3.2.2;2405207;0;0
2.4.3.1.3.2.4;2405207;2010;154
2.4.3.1.3.2.5;2405207;2010;241
3.2.1.1;2405207;2010;97.4
20.4.1.3;2405207;2010;5
1;2405207;2013;13.89
3.4.1;2405207;2015;None
3.4.2;2405207;2015;None
3.4.3;2405207;2015;None
3.2.1;2405207;2015;4
3.2.2;2405207;2015;2
3.2.3;2405207;2015;99999999999996
3.3.1;2405207;2015;0
3.3.2;2405207;2015;1
3.3.3;2405207;2015;99999999999996
19.1.2.1.1.1;2405207;2010;43.3
19.1.2.1.1.2;2405207;2010;-
19.1.2.2.1.1;2405207;2010;0.1
19.1.2.2.1.2;2405207;2010;52.1
19.1.2.3.1.1;2405207;2010;56.6
19.1.2.3.1.2;2405207;2010;47.9
17.1.2.3.1;2405207;2010;1182
17.1.2.3.2;2405207;2010;7
16.1.2.2.1.2.1;2405306;0;0
16.1.2.2.1.2.2;2405306;0;0
16.1.2.2.2.2.1;2405306;0;0
16.1.2.2.2.2.2;2405306;0;0
16.1.2.2.3.2.1;2405306;0;0
16.1.2.2.3.2.2;2405306;0;0
2.4.3.1.3.2.4;2405306;2010;262
2.4.3.1.3.2.5;2405306;2010;118
3.2.1.1;2405306;2010;96.4
20.4.1.3;2405306;2010;8
1;2405306;2013;16.81
3.4.1;2405306;2015;None
3.4.2;2405306;2015;None
3.4.3;2405306;2015;None
3.2.1;2405306;2015;12
3.2.2;2405306;2015;0
3.2.3;2405306;2015;99999999999996
3.3.1;2405306;2015;0
3.3.2;2405306;2015;1
3.3.3;2405306;2015;99999999999996
19.1.2.1.1.1;2405306;2010;28.4
19.1.2.1.1.2;2405306;2010;0.7
19.1.2.2.1.1;2405306;2010;-
19.1.2.2.1.2;2405306;2010;38.2
19.1.2.3.1.1;2405306;2010;71.6
19.1.2.3.1.2;2405306;2010;61.2
17.1.2.3.1;2405306;2010;2097
17.1.2.3.2;2405306;2010;40
16.1.2.2.1.2.1;2405405;0;0
16.1.2.2.1.2.2;2405405;0;0
16.1.2.2.2.2.1;2405405;0;0
16.1.2.2.2.2.2;2405405;0;0
16.1.2.2.3.2.1;2405405;0;0
16.1.2.2.3.2.2;2405405;0;0
2.4.3.1.3.2.4;2405405;2010;44
2.4.3.1.3.2.5;2405405;2010;196
3.2.1.1;2405405;2010;97.8
20.4.1.3;2405405;2010;3
1;2405405;2013;9.35
3.4.1;2405405;2015;None
3.4.2;2405405;2015;None
3.4.3;2405405;2015;None
3.2.1;2405405;2015;14
3.2.2;2405405;2015;3
3.2.3;2405405;2015;99999999999996
3.3.1;2405405;2015;0
3.3.2;2405405;2015;1
3.3.3;2405405;2015;99999999999996
19.1.2.1.1.1;2405405;2010;55.2
19.1.2.1.1.2;2405405;2010;-
19.1.2.2.1.1;2405405;2010;2.7
19.1.2.2.1.2;2405405;2010;92.9
19.1.2.3.1.1;2405405;2010;42.2
19.1.2.3.1.2;2405405;2010;7.1
17.1.2.3.1;2405405;2010;1343
17.1.2.3.2;2405405;2010;2
16.1.2.2.1.2.1;2405504;0;0
16.1.2.2.1.2.2;2405504;0;0
16.1.2.2.2.2.1;2405504;0;0
16.1.2.2.2.2.2;2405504;0;0
16.1.2.2.3.2.1;2405504;0;0
16.1.2.2.3.2.2;2405504;0;0
2.4.3.1.3.2.4;2405504;2010;-
2.4.3.1.3.2.5;2405504;2010;29
3.2.1.1;2405504;2010;97.1
20.4.1.3;2405504;2010;5
1;2405504;2013;-
3.4.1;2405504;2015;None
3.4.2;2405504;2015;None
3.4.3;2405504;2015;None
3.2.1;2405504;2015;2
3.2.2;2405504;2015;0
3.2.3;2405504;2015;99999999999996
3.3.1;2405504;2015;0
3.3.2;2405504;2015;1
3.3.3;2405504;2015;99999999999996
19.1.2.1.1.1;2405504;2010;24.2
19.1.2.1.1.2;2405504;2010;2.0
19.1.2.2.1.1;2405504;2010;0.8
19.1.2.2.1.2;2405504;2010;61.8
19.1.2.3.1.1;2405504;2010;75.0
19.1.2.3.1.2;2405504;2010;36.2
17.1.2.3.1;2405504;2010;570
17.1.2.3.2;2405504;2010;51
16.1.2.2.1.2.1;2405603;0;0
16.1.2.2.1.2.2;2405603;0;0
16.1.2.2.2.2.1;2405603;0;0
16.1.2.2.2.2.2;2405603;0;0
16.1.2.2.3.2.1;2405603;0;0
16.1.2.2.3.2.2;2405603;0;0
2.4.3.1.3.2.4;2405603;2010;320
2.4.3.1.3.2.5;2405603;2010;834
3.2.1.1;2405603;2010;96.5
20.4.1.3;2405603;2010;15
1;2405603;2013;23.95
3.4.1;2405603;2015;None
3.4.2;2405603;2015;None
3.4.3;2405603;2015;None
3.2.1;2405603;2015;19
3.2.2;2405603;2015;1
3.2.3;2405603;2015;99999999999996
3.3.1;2405603;2015;0
3.3.2;2405603;2015;1
3.3.3;2405603;2015;99999999999996
19.1.2.1.1.1;2405603;2010;23.2
19.1.2.1.1.2;2405603;2010;0.4
19.1.2.2.1.1;2405603;2010;0.8
19.1.2.2.1.2;2405603;2010;71.6
19.1.2.3.1.1;2405603;2010;76.0
19.1.2.3.1.2;2405603;2010;28.1
17.1.2.3.1;2405603;2010;2685
17.1.2.3.2;2405603;2010;6
16.1.2.2.1.2.1;2405702;0;0
16.1.2.2.1.2.2;2405702;0;0
16.1.2.2.2.2.1;2405702;0;0
16.1.2.2.2.2.2;2405702;0;0
16.1.2.2.3.2.1;2405702;0;0
16.1.2.2.3.2.2;2405702;0;0
2.4.3.1.3.2.4;2405702;2010;667
2.4.3.1.3.2.5;2405702;2010;1052
3.2.1.1;2405702;2010;99.6
20.4.1.3;2405702;2010;17
1;2405702;2013;-
3.4.1;2405702;2015;None
3.4.2;2405702;2015;None
3.4.3;2405702;2015;None
3.2.1;2405702;2015;5
3.2.2;2405702;2015;2
3.2.3;2405702;2015;0
3.3.1;2405702;2015;0
3.3.2;2405702;2015;1
3.3.3;2405702;2015;0
19.1.2.1.1.1;2405702;2010;86.2
19.1.2.1.1.2;2405702;2010;0.3
19.1.2.2.1.1;2405702;2010;0.1
19.1.2.2.1.2;2405702;2010;51.6
19.1.2.3.1.1;2405702;2010;13.7
19.1.2.3.1.2;2405702;2010;48.1
17.1.2.3.1;2405702;2010;2884
17.1.2.3.2;2405702;2010;74
16.1.2.2.1.2.1;2405801;0;0
16.1.2.2.1.2.2;2405801;0;0
16.1.2.2.2.2.1;2405801;0;0
16.1.2.2.2.2.2;2405801;0;0
16.1.2.2.3.2.1;2405801;0;0
16.1.2.2.3.2.2;2405801;0;0
2.4.3.1.3.2.4;2405801;2010;1792
2.4.3.1.3.2.5;2405801;2010;2075
3.2.1.1;2405801;2010;97.8
20.4.1.3;2405801;2010;22
1;2405801;2013;24.34
3.4.1;2405801;2015;None
3.4.2;2405801;2015;None
3.4.3;2405801;2015;None
3.2.1;2405801;2015;35
3.2.2;2405801;2015;3
3.2.3;2405801;2015;0
3.3.1;2405801;2015;0
3.3.2;2405801;2015;2
3.3.3;2405801;2015;1
19.1.2.1.1.1;2405801;2010;20.2
19.1.2.1.1.2;2405801;2010;0.4
19.1.2.2.1.1;2405801;2010;0.4
19.1.2.2.1.2;2405801;2010;58.2
19.1.2.3.1.1;2405801;2010;79.4
19.1.2.3.1.2;2405801;2010;41.4
17.1.2.3.1;2405801;2010;6821
17.1.2.3.2;2405801;2010;125
16.1.2.2.1.2.1;2405900;0;0
16.1.2.2.1.2.2;2405900;0;0
16.1.2.2.2.2.1;2405900;0;0
16.1.2.2.2.2.2;2405900;0;0
16.1.2.2.3.2.1;2405900;0;0
16.1.2.2.3.2.2;2405900;0;0
2.4.3.1.3.2.4;2405900;2010;12
2.4.3.1.3.2.5;2405900;2010;52
3.2.1.1;2405900;2010;87.8
20.4.1.3;2405900;2010;1
1;2405900;2013;23.81
3.4.1;2405900;2015;None
3.4.2;2405900;2015;None
3.4.3;2405900;2015;None
3.2.1;2405900;2015;5
3.2.2;2405900;2015;1
3.2.3;2405900;2015;99999999999996
3.3.1;2405900;2015;0
3.3.2;2405900;2015;1
3.3.3;2405900;2015;99999999999996
19.1.2.1.1.1;2405900;2010;52.3
19.1.2.1.1.2;2405900;2010;0.5
19.1.2.2.1.1;2405900;2010;0.9
19.1.2.2.1.2;2405900;2010;24.8
19.1.2.3.1.1;2405900;2010;46.8
19.1.2.3.1.2;2405900;2010;74.8
17.1.2.3.1;2405900;2010;550
17.1.2.3.2;2405900;2010;99999999999992
16.1.2.2.1.2.1;2406007;0;0
16.1.2.2.1.2.2;2406007;0;0
16.1.2.2.2.2.1;2406007;0;0
16.1.2.2.2.2.2;2406007;0;0
16.1.2.2.3.2.1;2406007;0;0
16.1.2.2.3.2.2;2406007;0;0
2.4.3.1.3.2.4;2406007;2010;154
2.4.3.1.3.2.5;2406007;2010;248
3.2.1.1;2406007;2010;98.3
20.4.1.3;2406007;2010;7
1;2406007;2013;59.52
3.4.1;2406007;2015;None
3.4.2;2406007;2015;None
3.4.3;2406007;2015;None
3.2.1;2406007;2015;9
3.2.2;2406007;2015;2
3.2.3;2406007;2015;99999999999996
3.3.1;2406007;2015;0
3.3.2;2406007;2015;1
3.3.3;2406007;2015;99999999999996
19.1.2.1.1.1;2406007;2010;18.0
19.1.2.1.1.2;2406007;2010;0.3
19.1.2.2.1.1;2406007;2010;1.5
19.1.2.2.1.2;2406007;2010;14.1
19.1.2.3.1.1;2406007;2010;80.6
19.1.2.3.1.2;2406007;2010;85.7
17.1.2.3.1;2406007;2010;1361
17.1.2.3.2;2406007;2010;18
16.1.2.2.1.2.1;2406106;0;0
16.1.2.2.1.2.2;2406106;0;0
16.1.2.2.2.2.1;2406106;0;0
16.1.2.2.2.2.2;2406106;0;0
16.1.2.2.3.2.1;2406106;0;0
16.1.2.2.3.2.2;2406106;0;0
2.4.3.1.3.2.4;2406106;2010;829
2.4.3.1.3.2.5;2406106;2010;1203
3.2.1.1;2406106;2010;98.5
20.4.1.3;2406106;2010;16
1;2406106;2013;11.86
3.4.1;2406106;2015;None
3.4.2;2406106;2015;None
3.4.3;2406106;2015;None
3.2.1;2406106;2015;20
3.2.2;2406106;2015;3
3.2.3;2406106;2015;0
3.3.1;2406106;2015;0
3.3.2;2406106;2015;1
3.3.3;2406106;2015;0
19.1.2.1.1.1;2406106;2010;43.5
19.1.2.1.1.2;2406106;2010;1.5
19.1.2.2.1.1;2406106;2010;0.4
19.1.2.2.1.2;2406106;2010;29.3
19.1.2.3.1.1;2406106;2010;56.1
19.1.2.3.1.2;2406106;2010;69.2
17.1.2.3.1;2406106;2010;4040
17.1.2.3.2;2406106;2010;14
16.1.2.2.1.2.1;2406155;0;0
16.1.2.2.1.2.2;2406155;0;0
16.1.2.2.2.2.1;2406155;0;0
16.1.2.2.2.2.2;2406155;0;0
16.1.2.2.3.2.1;2406155;0;0
16.1.2.2.3.2.2;2406155;0;0
2.4.3.1.3.2.4;2406155;2010;46
2.4.3.1.3.2.5;2406155;2010;189
3.2.1.1;2406155;2010;97
20.4.1.3;2406155;2010;6
1;2406155;2013;17.86
3.4.1;2406155;2015;None
3.4.2;2406155;2015;None
3.4.3;2406155;2015;None
3.2.1;2406155;2015;6
3.2.2;2406155;2015;0
3.2.3;2406155;2015;99999999999996
3.3.1;2406155;2015;0
3.3.2;2406155;2015;1
3.3.3;2406155;2015;99999999999996
19.1.2.1.1.1;2406155;2010;7.1
19.1.2.1.1.2;2406155;2010;2.3
19.1.2.2.1.1;2406155;2010;-
19.1.2.2.1.2;2406155;2010;24.5
19.1.2.3.1.1;2406155;2010;92.9
19.1.2.3.1.2;2406155;2010;73.2
17.1.2.3.1;2406155;2010;901
17.1.2.3.2;2406155;2010;1
16.1.2.2.1.2.1;2406205;0;0
16.1.2.2.1.2.2;2406205;0;0
16.1.2.2.2.2.1;2406205;0;0
16.1.2.2.2.2.2;2406205;0;0
16.1.2.2.3.2.1;2406205;0;0
16.1.2.2.3.2.2;2406205;0;0
2.4.3.1.3.2.4;2406205;2010;219
2.4.3.1.3.2.5;2406205;2010;453
3.2.1.1;2406205;2010;95.7
20.4.1.3;2406205;2010;7
1;2406205;2013;13.7
3.4.1;2406205;2015;None
3.4.2;2406205;2015;None
3.4.3;2406205;2015;None
3.2.1;2406205;2015;5
3.2.2;2406205;2015;1
3.2.3;2406205;2015;99999999999996
3.3.1;2406205;2015;0
3.3.2;2406205;2015;1
3.3.3;2406205;2015;99999999999996
19.1.2.1.1.1;2406205;2010;8.2
19.1.2.1.1.2;2406205;2010;-
19.1.2.2.1.1;2406205;2010;0.2
19.1.2.2.1.2;2406205;2010;31.6
19.1.2.3.1.1;2406205;2010;91.6
19.1.2.3.1.2;2406205;2010;68.4
17.1.2.3.1;2406205;2010;1364
17.1.2.3.2;2406205;2010;11
16.1.2.2.1.2.1;2406304;0;0
16.1.2.2.1.2.2;2406304;0;0
16.1.2.2.2.2.1;2406304;0;0
16.1.2.2.2.2.2;2406304;0;0
16.1.2.2.3.2.1;2406304;0;0
16.1.2.2.3.2.2;2406304;0;0
2.4.3.1.3.2.4;2406304;2010;97
2.4.3.1.3.2.5;2406304;2010;260
3.2.1.1;2406304;2010;98.8
20.4.1.3;2406304;2010;5
1;2406304;2013;-
3.4.1;2406304;2015;None
3.4.2;2406304;2015;None
3.4.3;2406304;2015;None
3.2.1;2406304;2015;12
3.2.2;2406304;2015;1
3.2.3;2406304;2015;99999999999996
3.3.1;2406304;2015;0
3.3.2;2406304;2015;1
3.3.3;2406304;2015;99999999999996
19.1.2.1.1.1;2406304;2010;1.8
19.1.2.1.1.2;2406304;2010;1.0
19.1.2.2.1.1;2406304;2010;0.2
19.1.2.2.1.2;2406304;2010;45.8
19.1.2.3.1.1;2406304;2010;98.1
19.1.2.3.1.2;2406304;2010;53.2
17.1.2.3.1;2406304;2010;1619
17.1.2.3.2;2406304;2010;38
16.1.2.2.1.2.1;2406403;0;0
16.1.2.2.1.2.2;2406403;0;0
16.1.2.2.2.2.1;2406403;0;0
16.1.2.2.2.2.2;2406403;0;0
16.1.2.2.3.2.1;2406403;0;0
16.1.2.2.3.2.2;2406403;0;0
2.4.3.1.3.2.4;2406403;2010;93
2.4.3.1.3.2.5;2406403;2010;64
3.2.1.1;2406403;2010;97.5
20.4.1.3;2406403;2010;3
1;2406403;2013;27.78
3.4.1;2406403;2015;None
3.4.2;2406403;2015;None
3.4.3;2406403;2015;None
3.2.1;2406403;2015;3
3.2.2;2406403;2015;1
3.2.3;2406403;2015;99999999999996
3.3.1;2406403;2015;0
3.3.2;2406403;2015;1
3.3.3;2406403;2015;99999999999996
19.1.2.1.1.1;2406403;2010;21.2
19.1.2.1.1.2;2406403;2010;1.4
19.1.2.2.1.1;2406403;2010;-
19.1.2.2.1.2;2406403;2010;14.0
19.1.2.3.1.1;2406403;2010;78.8
19.1.2.3.1.2;2406403;2010;84.6
17.1.2.3.1;2406403;2010;624
17.1.2.3.2;2406403;2010;7
16.1.2.2.1.2.1;2406502;0;0
16.1.2.2.1.2.2;2406502;0;0
16.1.2.2.2.2.1;2406502;0;0
16.1.2.2.2.2.2;2406502;0;0
16.1.2.2.3.2.1;2406502;0;0
16.1.2.2.3.2.2;2406502;0;0
2.4.3.1.3.2.4;2406502;2010;655
2.4.3.1.3.2.5;2406502;2010;290
3.2.1.1;2406502;2010;95.5
20.4.1.3;2406502;2010;9
1;2406502;2013;14.71
3.4.1;2406502;2015;None
3.4.2;2406502;2015;None
3.4.3;2406502;2015;None
3.2.1;2406502;2015;13
3.2.2;2406502;2015;1
3.2.3;2406502;2015;99999999999996
3.3.1;2406502;2015;0
3.3.2;2406502;2015;1
3.3.3;2406502;2015;99999999999996
19.1.2.1.1.1;2406502;2010;75.2
19.1.2.1.1.2;2406502;2010;0.5
19.1.2.2.1.1;2406502;2010;0.6
19.1.2.2.1.2;2406502;2010;29.0
19.1.2.3.1.1;2406502;2010;24.2
19.1.2.3.1.2;2406502;2010;70.6
17.1.2.3.1;2406502;2010;3123
17.1.2.3.2;2406502;2010;28
16.1.2.2.1.2.1;2406601;0;0
16.1.2.2.1.2.2;2406601;0;0
16.1.2.2.2.2.1;2406601;0;0
16.1.2.2.2.2.2;2406601;0;0
16.1.2.2.3.2.1;2406601;0;0
16.1.2.2.3.2.2;2406601;0;0
2.4.3.1.3.2.4;2406601;2010;216
2.4.3.1.3.2.5;2406601;2010;368
3.2.1.1;2406601;2010;96
20.4.1.3;2406601;2010;5
1;2406601;2013;-
3.4.1;2406601;2015;None
3.4.2;2406601;2015;None
3.4.3;2406601;2015;None
3.2.1;2406601;2015;12
3.2.2;2406601;2015;1
3.2.3;2406601;2015;99999999999996
3.3.1;2406601;2015;0
3.3.2;2406601;2015;1
3.3.3;2406601;2015;99999999999996
19.1.2.1.1.1;2406601;2010;0.8
19.1.2.1.1.2;2406601;2010;-
19.1.2.2.1.1;2406601;2010;0.9
19.1.2.2.1.2;2406601;2010;66.7
19.1.2.3.1.1;2406601;2010;98.3
19.1.2.3.1.2;2406601;2010;33.3
17.1.2.3.1;2406601;2010;1719
17.1.2.3.2;2406601;2010;39
16.1.2.2.1.2.1;2406700;0;0
16.1.2.2.1.2.2;2406700;0;0
16.1.2.2.2.2.1;2406700;0;0
16.1.2.2.2.2.2;2406700;0;0
16.1.2.2.3.2.1;2406700;0;0
16.1.2.2.3.2.2;2406700;0;0
2.4.3.1.3.2.4;2406700;2010;288
2.4.3.1.3.2.5;2406700;2010;677
3.2.1.1;2406700;2010;99
20.4.1.3;2406700;2010;7
1;2406700;2013;10.2
3.4.1;2406700;2015;None
3.4.2;2406700;2015;None
3.4.3;2406700;2015;None
3.2.1;2406700;2015;5
3.2.2;2406700;2015;1
3.2.3;2406700;2015;0
3.3.1;2406700;2015;0
3.3.2;2406700;2015;1
3.3.3;2406700;2015;1
19.1.2.1.1.1;2406700;2010;74.3
19.1.2.1.1.2;2406700;2010;-
19.1.2.2.1.1;2406700;2010;1.8
19.1.2.2.1.2;2406700;2010;86.0
19.1.2.3.1.1;2406700;2010;23.9
19.1.2.3.1.2;2406700;2010;14.0
17.1.2.3.1;2406700;2010;2022
17.1.2.3.2;2406700;2010;10
16.1.2.2.1.2.1;2406809;0;0
16.1.2.2.1.2.2;2406809;0;0
16.1.2.2.2.2.1;2406809;0;0
16.1.2.2.2.2.2;2406809;0;0
16.1.2.2.3.2.1;2406809;0;0
16.1.2.2.3.2.2;2406809;0;0
2.4.3.1.3.2.4;2406809;2010;67
2.4.3.1.3.2.5;2406809;2010;83
3.2.1.1;2406809;2010;95.9
20.4.1.3;2406809;2010;4
1;2406809;2013;-
3.4.1;2406809;2015;None
3.4.2;2406809;2015;None
3.4.3;2406809;2015;None
3.2.1;2406809;2015;10
3.2.2;2406809;2015;1
3.2.3;2406809;2015;99999999999996
3.3.1;2406809;2015;0
3.3.2;2406809;2015;1
3.3.3;2406809;2015;99999999999996
19.1.2.1.1.1;2406809;2010;64.4
19.1.2.1.1.2;2406809;2010;-
19.1.2.2.1.1;2406809;2010;0.4
19.1.2.2.1.2;2406809;2010;66.0
19.1.2.3.1.1;2406809;2010;35.2
19.1.2.3.1.2;2406809;2010;34.0
17.1.2.3.1;2406809;2010;1040
17.1.2.3.2;2406809;2010;9
16.1.2.2.1.2.1;2406908;0;0
16.1.2.2.1.2.2;2406908;0;0
16.1.2.2.2.2.1;2406908;0;0
16.1.2.2.2.2.2;2406908;0;0
16.1.2.2.3.2.1;2406908;0;0
16.1.2.2.3.2.2;2406908;0;0
2.4.3.1.3.2.4;2406908;2010;108
2.4.3.1.3.2.5;2406908;2010;67
3.2.1.1;2406908;2010;99.5
20.4.1.3;2406908;2010;6
1;2406908;2013;46.51
3.4.1;2406908;2015;None
3.4.2;2406908;2015;None
3.4.3;2406908;2015;None
3.2.1;2406908;2015;3
3.2.2;2406908;2015;1
3.2.3;2406908;2015;99999999999996
3.3.1;2406908;2015;0
3.3.2;2406908;2015;1
3.3.3;2406908;2015;99999999999996
19.1.2.1.1.1;2406908;2010;94.0
19.1.2.1.1.2;2406908;2010;1.0
19.1.2.2.1.1;2406908;2010;0.3
19.1.2.2.1.2;2406908;2010;7.7
19.1.2.3.1.1;2406908;2010;5.7
19.1.2.3.1.2;2406908;2010;91.3
17.1.2.3.1;2406908;2010;838
17.1.2.3.2;2406908;2010;5
16.1.2.2.1.2.1;2407005;0;0
16.1.2.2.1.2.2;2407005;0;0
16.1.2.2.2.2.1;2407005;0;0
16.1.2.2.2.2.2;2407005;0;0
16.1.2.2.3.2.1;2407005;0;0
16.1.2.2.3.2.2;2407005;0;0
2.4.3.1.3.2.4;2407005;2010;287
2.4.3.1.3.2.5;2407005;2010;253
3.2.1.1;2407005;2010;99.4
20.4.1.3;2407005;2010;9
1;2407005;2013;7.46
3.4.1;2407005;2015;None
3.4.2;2407005;2015;None
3.4.3;2407005;2015;None
3.2.1;2407005;2015;10
3.2.2;2407005;2015;2
3.2.3;2407005;2015;99999999999996
3.3.1;2407005;2015;0
3.3.2;2407005;2015;2
3.3.3;2407005;2015;99999999999996
19.1.2.1.1.1;2407005;2010;5.2
19.1.2.1.1.2;2407005;2010;-
19.1.2.2.1.1;2407005;2010;0.9
19.1.2.2.1.2;2407005;2010;47.8
19.1.2.3.1.1;2407005;2010;93.9
